"Section","Variable","Source","Model","ScalarName","AnalysisType","Region","ScalarType","Units","Data","Weight"
"Forcings","SurfaceDownwardSWRadiation","CERESed4.1","E3SM-FUN2.0","Spatial Distribution Score","MeanState","global","score","1","0.99791","30.0"
"Forcings","SurfaceDownwardSWRadiation","CERESed4.1","E3SM-FUN2.0","Phase Shift","MeanState","global","scalar","months","0.433325","30.0"
"Forcings","SurfaceDownwardSWRadiation","CERESed4.1","E3SM-FUN2.0","Seasonal Cycle Score","MeanState","global","score","1","0.954995","30.0"
"Forcings","SurfaceDownwardSWRadiation","CERESed4.1","E3SM-FUN2.0","Bias","MeanState","global","scalar","W m-2","-3.91919","30.0"
"Forcings","SurfaceDownwardSWRadiation","CERESed4.1","E3SM-FUN2.0","Bias Score","MeanState","global","score","1","0.847026","30.0"
"Forcings","SurfaceDownwardSWRadiation","CERESed4.1","E3SM-FUN2.0","RMSE","MeanState","global","scalar","W m-2","14.3421","30.0"
"Forcings","SurfaceDownwardSWRadiation","CERESed4.1","E3SM-FUN2.0","RMSE Score","MeanState","global","score","1","0.820898","30.0"
"Forcings","SurfaceDownwardSWRadiation","CERESed4.1","E3SM-FUN2.0","Overall Score","MeanState","global","score","1","0.888345","30.0"
"Forcings","SurfaceDownwardSWRadiation","CERESed4.1","E3SM-FUN3.0","Benchmark Period Mean (intersection)","MeanState","global","scalar","W m-2","186.155","30.0"
"Forcings","SurfaceDownwardSWRadiation","CERESed4.1","E3SM-FUN3.0","Benchmark Period Mean (complement)","MeanState","global","scalar","W m-2","189.354","30.0"
"Forcings","SurfaceDownwardSWRadiation","CERESed4.1","E3SM-FUN3.0","Period Mean (original grids)","MeanState","global","scalar","W m-2","182.321","30.0"
"Forcings","SurfaceDownwardSWRadiation","CERESed4.1","E3SM-FUN3.0","Model Period Mean (intersection)","MeanState","global","scalar","W m-2","182.235","30.0"
"Forcings","SurfaceDownwardSWRadiation","CERESed4.1","E3SM-FUN3.0","Model Period Mean (complement)","MeanState","global","scalar","W m-2","nan","30.0"
"Forcings","SurfaceDownwardSWRadiation","CERESed4.1","E3SM-FUN3.0","Spatial Distribution Score","MeanState","global","score","1","0.99791","30.0"
"Forcings","SurfaceDownwardSWRadiation","CERESed4.1","E3SM-FUN3.0","Phase Shift","MeanState","global","scalar","months","0.433325","30.0"
"Forcings","SurfaceDownwardSWRadiation","CERESed4.1","E3SM-FUN3.0","Seasonal Cycle Score","MeanState","global","score","1","0.954995","30.0"
"Forcings","SurfaceDownwardSWRadiation","CERESed4.1","E3SM-FUN3.0","Bias","MeanState","global","scalar","W m-2","-3.91919","30.0"
"Forcings","SurfaceDownwardSWRadiation","CERESed4.1","E3SM-FUN3.0","Bias Score","MeanState","global","score","1","0.847026","30.0"
"Forcings","SurfaceDownwardSWRadiation","CERESed4.1","E3SM-FUN3.0","RMSE","MeanState","global","scalar","W m-2","14.3421","30.0"
"Forcings","SurfaceDownwardSWRadiation","CERESed4.1","E3SM-FUN3.0","RMSE Score","MeanState","global","score","1","0.820898","30.0"
"Forcings","SurfaceDownwardSWRadiation","CERESed4.1","E3SM-FUN3.0","Overall Score","MeanState","global","score","1","0.888345","30.0"
"Forcings","Precipitation","GPCPv2.3","E3SM-FUN3.0","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.27723","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM-FUN3.0","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","3.44623","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM-FUN3.0","Period Mean (original grids)","MeanState","global","scalar","mm d-1","1.9688","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM-FUN3.0","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","1.94239","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM-FUN3.0","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM-FUN3.0","Spatial Distribution Score","MeanState","global","score","1","0.958748","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM-FUN3.0","Phase Shift","MeanState","global","scalar","months","1.20311","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM-FUN3.0","Seasonal Cycle Score","MeanState","global","score","1","0.859801","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM-FUN3.0","Bias","MeanState","global","scalar","mm d-1","-0.333748","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM-FUN3.0","Bias Score","MeanState","global","score","1","0.690583","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM-FUN3.0","RMSE","MeanState","global","scalar","mm d-1","0.886495","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM-FUN3.0","RMSE Score","MeanState","global","score","1","0.70272","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM-FUN3.0","Overall Score","MeanState","global","score","1","0.782915","40.0"
"Forcings","Precipitation","GPCPv2.3","E3SM","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.27723","40.0"
