"Section","Variable","Source","Model","ScalarName","AnalysisType","Region","ScalarType","Units","Data","Weight"
"F","o","r","ACCESS-ESM1-5","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.38543","30.0"
"F","o","r","ACCESS-ESM1-5","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","30.0"
"F","o","r","ACCESS-ESM1-5","Period Mean (original grids)","MeanState","global","scalar","mm d-1","2.82432","30.0"
"F","o","r","ACCESS-ESM1-5","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.64332","30.0"
"F","o","r","ACCESS-ESM1-5","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","30.0"
"F","o","r","ACCESS-ESM1-5","Spatial Distribution Score","MeanState","global","score","1","0.947781","30.0"
"F","o","r","ACCESS-ESM1-5","Phase Shift","MeanState","global","scalar","months","1.46996","30.0"
"F","o","r","ACCESS-ESM1-5","Seasonal Cycle Score","MeanState","global","score","1","0.817939","30.0"
"F","o","r","ACCESS-ESM1-5","Bias","MeanState","global","scalar","mm d-1","0.260943","30.0"
"F","o","r","ACCESS-ESM1-5","Bias Score","MeanState","global","score","1","0.662138","30.0"
"F","o","r","ACCESS-ESM1-5","RMSE","MeanState","global","scalar","mm d-1","1.3223","30.0"
"F","o","r","ACCESS-ESM1-5","RMSE Score","MeanState","global","score","1","0.581041","30.0"
"F","o","r","ACCESS-ESM1-5","Overall Score","MeanState","global","score","1","0.717988","30.0"
"F","o","r","CESM2","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.38577","30.0"
"F","o","r","CESM2","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","30.0"
"F","o","r","CESM2","Period Mean (original grids)","MeanState","global","scalar","mm d-1","2.51689","30.0"
"F","o","r","CESM2","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.38216","30.0"
"F","o","r","CESM2","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","30.0"
"F","o","r","CESM2","Spatial Distribution Score","MeanState","global","score","1","0.960208","30.0"
"F","o","r","CESM2","Phase Shift","MeanState","global","scalar","months","1.26977","30.0"
"F","o","r","CESM2","Seasonal Cycle Score","MeanState","global","score","1","0.852781","30.0"
"F","o","r","CESM2","Bias","MeanState","global","scalar","mm d-1","-0.00747897","30.0"
"F","o","r","CESM2","Bias Score","MeanState","global","score","1","0.715773","30.0"
"F","o","r","CESM2","RMSE","MeanState","global","scalar","mm d-1","1.03725","30.0"
"F","o","r","CESM2","RMSE Score","MeanState","global","score","1","0.644153","30.0"
"F","o","r","CESM2","Overall Score","MeanState","global","score","1","0.763414","30.0"
"F","o","r","NorESM2-LM","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.38417","30.0"
"F","o","r","NorESM2-LM","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","30.0"
"F","o","r","NorESM2-LM","Period Mean (original grids)","MeanState","global","scalar","mm d-1","2.40186","30.0"
"F","o","r","NorESM2-LM","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.26","30.0"
"F","o","r","NorESM2-LM","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","30.0"
"F","o","r","NorESM2-LM","Spatial Distribution Score","MeanState","global","score","1","0.924014","30.0"
"F","o","r","NorESM2-LM","Phase Shift","MeanState","global","scalar","months","1.32648","30.0"
"F","o","r","NorESM2-LM","Seasonal Cycle Score","MeanState","global","score","1","0.844743","30.0"
"F","o","r","NorESM2-LM","Bias","MeanState","global","scalar","mm d-1","-0.13166","30.0"
"F","o","r","NorESM2-LM","Bias Score","MeanState","global","score","1","0.685675","30.0"
"F","o","r","NorESM2-LM","RMSE","MeanState","global","scalar","mm d-1","1.15954","30.0"
"F","o","r","NorESM2-LM","RMSE Score","MeanState","global","score","1","0.627859","30.0"
"F","o","r","NorESM2-LM","Overall Score","MeanState","global","score","1","0.74203","30.0"
"F","o","r","UKESM1-0-LL","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.37831","30.0"
"F","o","r","UKESM1-0-LL","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","30.0"
"F","o","r","UKESM1-0-LL","Period Mean (original grids)","MeanState","global","scalar","mm d-1","2.49912","30.0"
"F","o","r","UKESM1-0-LL","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.31247","30.0"
"F","o","r","UKESM1-0-LL","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","30.0"
"F","o","r","UKESM1-0-LL","Spatial Distribution Score","MeanState","global","score","1","0.951004","30.0"
"F","o","r","UKESM1-0-LL","Phase Shift","MeanState","global","scalar","months","1.33107","30.0"
"F","o","r","UKESM1-0-LL","Seasonal Cycle Score","MeanState","global","score","1","0.82986","30.0"
"F","o","r","UKESM1-0-LL","Bias","MeanState","global","scalar","mm d-1","-0.0677622","30.0"
"F","o","r","UKESM1-0-LL","Bias Score","MeanState","global","score","1","0.712883","30.0"
"F","o","r","UKESM1-0-LL","RMSE","MeanState","global","scalar","mm d-1","1.08396","30.0"
"F","o","r","UKESM1-0-LL","RMSE Score","MeanState","global","score","1","0.642158","30.0"
"F","o","r","UKESM1-0-LL","Overall Score","MeanState","global","score","1","0.755612","30.0"
"F","o","r","ENSEMBLE-CMIP6","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.38487","30.0"
"F","o","r","ENSEMBLE-CMIP6","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","30.0"
"F","o","r","ENSEMBLE-CMIP6","Period Mean (original grids)","MeanState","global","scalar","mm d-1","2.41994","30.0"
"F","o","r","ENSEMBLE-CMIP6","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.40798","30.0"
"F","o","r","ENSEMBLE-CMIP6","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","30.0"
"F","o","r","ENSEMBLE-CMIP6","Spatial Distribution Score","MeanState","global","score","1","0.947184","30.0"
"F","o","r","ENSEMBLE-CMIP6","Phase Shift","MeanState","global","scalar","months","1.16362","30.0"
"F","o","r","ENSEMBLE-CMIP6","Seasonal Cycle Score","MeanState","global","score","1","0.864176","30.0"
"F","o","r","ENSEMBLE-CMIP6","Bias","MeanState","global","scalar","mm d-1","0.0244738","30.0"
"F","o","r","ENSEMBLE-CMIP6","Bias Score","MeanState","global","score","1","0.726713","30.0"
"F","o","r","ENSEMBLE-CMIP6","RMSE","MeanState","global","scalar","mm d-1","0.921136","30.0"
"F","o","r","ENSEMBLE-CMIP6","RMSE Score","MeanState","global","score","1","0.699771","30.0"
"F","o","r","ENSEMBLE-CMIP6","Overall Score","MeanState","global","score","1","0.787523","30.0"
"F","o","r","NorESM2-LM","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.26003","40.0"
"F","o","r","NorESM2-LM","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","40.0"
"F","o","r","NorESM2-LM","Period Mean (original grids)","MeanState","global","scalar","mm d-1","2.39899","40.0"
"F","o","r","NorESM2-LM","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.34987","40.0"
"F","o","r","NorESM2-LM","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","1.7147","40.0"
"F","o","r","NorESM2-LM","Spatial Distribution Score","MeanState","global","score","1","0.944859","40.0"
"F","o","r","NorESM2-LM","Phase Shift","MeanState","global","scalar","months","1.32623","40.0"
"F","o","r","NorESM2-LM","Seasonal Cycle Score","MeanState","global","score","1","0.835216","40.0"
"F","o","r","NorESM2-LM","Bias","MeanState","global","scalar","mm d-1","0.0828034","40.0"
"F","o","r","NorESM2-LM","Bias Score","MeanState","global","score","1","0.704243","40.0"
"F","o","r","NorESM2-LM","RMSE","MeanState","global","scalar","mm d-1","1.24506","40.0"
"F","o","r","NorESM2-LM","RMSE Score","MeanState","global","score","1","0.618473","40.0"
"F","o","r","NorESM2-LM","Overall Score","MeanState","global","score","1","0.744253","40.0"
"F","o","r","CESM2","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.26003","40.0"
"F","o","r","CESM2","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","40.0"
"F","o","r","CESM2","Period Mean (original grids)","MeanState","global","scalar","mm d-1","2.51889","40.0"
"F","o","r","CESM2","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.49895","40.0"
"F","o","r","CESM2","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","1.70747","40.0"
"F","o","r","CESM2","Spatial Distribution Score","MeanState","global","score","1","0.962579","40.0"
"F","o","r","CESM2","Phase Shift","MeanState","global","scalar","months","1.28881","40.0"
"F","o","r","CESM2","Seasonal Cycle Score","MeanState","global","score","1","0.843014","40.0"
"F","o","r","CESM2","Bias","MeanState","global","scalar","mm d-1","0.237628","40.0"
"F","o","r","CESM2","Bias Score","MeanState","global","score","1","0.718718","40.0"
"F","o","r","CESM2","RMSE","MeanState","global","scalar","mm d-1","1.17072","40.0"
"F","o","r","CESM2","RMSE Score","MeanState","global","score","1","0.634829","40.0"
"F","o","r","CESM2","Overall Score","MeanState","global","score","1","0.758794","40.0"
"F","o","r","ACCESS-ESM1-5","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.26003","40.0"
"F","o","r","ACCESS-ESM1-5","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","40.0"
"F","o","r","ACCESS-ESM1-5","Period Mean (original grids)","MeanState","global","scalar","mm d-1","2.82459","40.0"
"F","o","r","ACCESS-ESM1-5","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.80266","40.0"
"F","o","r","ACCESS-ESM1-5","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","1.77021","40.0"
"F","o","r","ACCESS-ESM1-5","Spatial Distribution Score","MeanState","global","score","1","0.92778","40.0"
"F","o","r","ACCESS-ESM1-5","Phase Shift","MeanState","global","scalar","months","1.47897","40.0"
"F","o","r","ACCESS-ESM1-5","Seasonal Cycle Score","MeanState","global","score","1","0.810253","40.0"
"F","o","r","ACCESS-ESM1-5","Bias","MeanState","global","scalar","mm d-1","0.543693","40.0"
"F","o","r","ACCESS-ESM1-5","Bias Score","MeanState","global","score","1","0.627248","40.0"
"F","o","r","ACCESS-ESM1-5","RMSE","MeanState","global","scalar","mm d-1","1.57307","40.0"
"F","o","r","ACCESS-ESM1-5","RMSE Score","MeanState","global","score","1","0.561052","40.0"
"F","o","r","ACCESS-ESM1-5","Overall Score","MeanState","global","score","1","0.697477","40.0"
"F","o","r","ENSEMBLE-CMIP6","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.26003","40.0"
"F","o","r","ENSEMBLE-CMIP6","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","40.0"
"F","o","r","ENSEMBLE-CMIP6","Period Mean (original grids)","MeanState","global","scalar","mm d-1","2.42017","40.0"
"F","o","r","ENSEMBLE-CMIP6","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.5294","40.0"
"F","o","r","ENSEMBLE-CMIP6","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","1.72634","40.0"
"F","o","r","ENSEMBLE-CMIP6","Spatial Distribution Score","MeanState","global","score","1","0.958492","40.0"
"F","o","r","ENSEMBLE-CMIP6","Phase Shift","MeanState","global","scalar","months","1.14737","40.0"
"F","o","r","ENSEMBLE-CMIP6","Seasonal Cycle Score","MeanState","global","score","1","0.85285","40.0"
"F","o","r","ENSEMBLE-CMIP6","Bias","MeanState","global","scalar","mm d-1","0.269355","40.0"
"F","o","r","ENSEMBLE-CMIP6","Bias Score","MeanState","global","score","1","0.711561","40.0"
"F","o","r","ENSEMBLE-CMIP6","RMSE","MeanState","global","scalar","mm d-1","1.08077","40.0"
"F","o","r","ENSEMBLE-CMIP6","RMSE Score","MeanState","global","score","1","0.680614","40.0"
"F","o","r","ENSEMBLE-CMIP6","Overall Score","MeanState","global","score","1","0.776826","40.0"
"F","o","r","UKESM1-0-LL","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.26003","40.0"
"F","o","r","UKESM1-0-LL","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","40.0"
"F","o","r","UKESM1-0-LL","Period Mean (original grids)","MeanState","global","scalar","mm d-1","2.49984","40.0"
"F","o","r","UKESM1-0-LL","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.42663","40.0"
"F","o","r","UKESM1-0-LL","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","1.74366","40.0"
"F","o","r","UKESM1-0-LL","Spatial Distribution Score","MeanState","global","score","1","0.956932","40.0"
"F","o","r","UKESM1-0-LL","Phase Shift","MeanState","global","scalar","months","1.3223","40.0"
"F","o","r","UKESM1-0-LL","Seasonal Cycle Score","MeanState","global","score","1","0.819895","40.0"
"F","o","r","UKESM1-0-LL","Bias","MeanState","global","scalar","mm d-1","0.166616","40.0"
"F","o","r","UKESM1-0-LL","Bias Score","MeanState","global","score","1","0.712997","40.0"
"F","o","r","UKESM1-0-LL","RMSE","MeanState","global","scalar","mm d-1","1.19932","40.0"
"F","o","r","UKESM1-0-LL","RMSE Score","MeanState","global","score","1","0.629887","40.0"
"F","o","r","UKESM1-0-LL","Overall Score","MeanState","global","score","1","0.74992","40.0"
"F","o","r","UKESM1-0-LL","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.30043","40.0"
"F","o","r","UKESM1-0-LL","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","40.0"
"F","o","r","UKESM1-0-LL","Period Mean (original grids)","MeanState","global","scalar","mm d-1","2.49912","40.0"
"F","o","r","UKESM1-0-LL","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.32486","40.0"
"F","o","r","UKESM1-0-LL","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","40.0"
"F","o","r","UKESM1-0-LL","Spatial Distribution Score","MeanState","global","score","1","0.955362","40.0"
"F","o","r","UKESM1-0-LL","Phase Shift","MeanState","global","scalar","months","1.45485","40.0"
"F","o","r","UKESM1-0-LL","Seasonal Cycle Score","MeanState","global","score","1","0.826056","40.0"
"F","o","r","UKESM1-0-LL","Bias","MeanState","global","scalar","mm d-1","0.0234362","40.0"
"F","o","r","UKESM1-0-LL","Bias Score","MeanState","global","score","1","0.706105","40.0"
"F","o","r","UKESM1-0-LL","RMSE","MeanState","global","scalar","mm d-1","1.09028","40.0"
"F","o","r","UKESM1-0-LL","RMSE Score","MeanState","global","score","1","0.617983","40.0"
"F","o","r","UKESM1-0-LL","Overall Score","MeanState","global","score","1","0.744698","40.0"
"F","o","r","ENSEMBLE-CMIP6","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.30043","40.0"
"F","o","r","ENSEMBLE-CMIP6","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","40.0"
"F","o","r","ENSEMBLE-CMIP6","Period Mean (original grids)","MeanState","global","scalar","mm d-1","2.41994","40.0"
"F","o","r","ENSEMBLE-CMIP6","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.41026","40.0"
"F","o","r","ENSEMBLE-CMIP6","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","40.0"
"F","o","r","ENSEMBLE-CMIP6","Spatial Distribution Score","MeanState","global","score","1","0.972906","40.0"
"F","o","r","ENSEMBLE-CMIP6","Phase Shift","MeanState","global","scalar","months","1.31294","40.0"
"F","o","r","ENSEMBLE-CMIP6","Seasonal Cycle Score","MeanState","global","score","1","0.853098","40.0"
"F","o","r","ENSEMBLE-CMIP6","Bias","MeanState","global","scalar","mm d-1","0.109029","40.0"
"F","o","r","ENSEMBLE-CMIP6","Bias Score","MeanState","global","score","1","0.721347","40.0"
"F","o","r","ENSEMBLE-CMIP6","RMSE","MeanState","global","scalar","mm d-1","0.908279","40.0"
"F","o","r","ENSEMBLE-CMIP6","RMSE Score","MeanState","global","score","1","0.682194","40.0"
"F","o","r","ENSEMBLE-CMIP6","Overall Score","MeanState","global","score","1","0.782348","40.0"
"F","o","r","NorESM2-LM","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.30043","40.0"
"F","o","r","NorESM2-LM","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","40.0"
"F","o","r","NorESM2-LM","Period Mean (original grids)","MeanState","global","scalar","mm d-1","2.40186","40.0"
"F","o","r","NorESM2-LM","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.25825","40.0"
"F","o","r","NorESM2-LM","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","40.0"
"F","o","r","NorESM2-LM","Spatial Distribution Score","MeanState","global","score","1","0.966697","40.0"
"F","o","r","NorESM2-LM","Phase Shift","MeanState","global","scalar","months","1.41112","40.0"
"F","o","r","NorESM2-LM","Seasonal Cycle Score","MeanState","global","score","1","0.839693","40.0"
"F","o","r","NorESM2-LM","Bias","MeanState","global","scalar","mm d-1","-0.0458065","40.0"
"F","o","r","NorESM2-LM","Bias Score","MeanState","global","score","1","0.697824","40.0"
"F","o","r","NorESM2-LM","RMSE","MeanState","global","scalar","mm d-1","1.08312","40.0"
"F","o","r","NorESM2-LM","RMSE Score","MeanState","global","score","1","0.62077","40.0"
"F","o","r","NorESM2-LM","Overall Score","MeanState","global","score","1","0.749151","40.0"
"F","o","r","CESM2","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.30043","40.0"
"F","o","r","CESM2","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","40.0"
"F","o","r","CESM2","Period Mean (original grids)","MeanState","global","scalar","mm d-1","2.51689","40.0"
"F","o","r","CESM2","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.37951","40.0"
"F","o","r","CESM2","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","40.0"
"F","o","r","CESM2","Spatial Distribution Score","MeanState","global","score","1","0.961325","40.0"
"F","o","r","CESM2","Phase Shift","MeanState","global","scalar","months","1.40878","40.0"
"F","o","r","CESM2","Seasonal Cycle Score","MeanState","global","score","1","0.845752","40.0"
"F","o","r","CESM2","Bias","MeanState","global","scalar","mm d-1","0.0796521","40.0"
"F","o","r","CESM2","Bias Score","MeanState","global","score","1","0.700549","40.0"
"F","o","r","CESM2","RMSE","MeanState","global","scalar","mm d-1","1.04398","40.0"
"F","o","r","CESM2","RMSE Score","MeanState","global","score","1","0.632079","40.0"
"F","o","r","CESM2","Overall Score","MeanState","global","score","1","0.754357","40.0"
"F","o","r","ACCESS-ESM1-5","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.30043","40.0"
"F","o","r","ACCESS-ESM1-5","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","40.0"
"F","o","r","ACCESS-ESM1-5","Period Mean (original grids)","MeanState","global","scalar","mm d-1","2.82432","40.0"
"F","o","r","ACCESS-ESM1-5","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.64918","40.0"
"F","o","r","ACCESS-ESM1-5","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","40.0"
"F","o","r","ACCESS-ESM1-5","Spatial Distribution Score","MeanState","global","score","1","0.916601","40.0"
"F","o","r","ACCESS-ESM1-5","Phase Shift","MeanState","global","scalar","months","1.68646","40.0"
"F","o","r","ACCESS-ESM1-5","Seasonal Cycle Score","MeanState","global","score","1","0.79722","40.0"
"F","o","r","ACCESS-ESM1-5","Bias","MeanState","global","scalar","mm d-1","0.34784","40.0"
"F","o","r","ACCESS-ESM1-5","Bias Score","MeanState","global","score","1","0.654197","40.0"
"F","o","r","ACCESS-ESM1-5","RMSE","MeanState","global","scalar","mm d-1","1.38561","40.0"
"F","o","r","ACCESS-ESM1-5","RMSE Score","MeanState","global","score","1","0.545095","40.0"
"F","o","r","ACCESS-ESM1-5","Overall Score","MeanState","global","score","1","0.691641","40.0"
"F","o","r","UKESM1-0-LL","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.04289","40.0"
"F","o","r","UKESM1-0-LL","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","40.0"
"F","o","r","UKESM1-0-LL","Period Mean (original grids)","MeanState","global","scalar","mm d-1","2.49912","40.0"
"F","o","r","UKESM1-0-LL","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.32505","40.0"
"F","o","r","UKESM1-0-LL","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","0.945067","40.0"
"F","o","r","UKESM1-0-LL","Spatial Distribution Score","MeanState","global","score","1","0.904842","40.0"
"F","o","r","UKESM1-0-LL","Phase Shift","MeanState","global","scalar","months","1.49158","40.0"
"F","o","r","UKESM1-0-LL","Seasonal Cycle Score","MeanState","global","score","1","0.815008","40.0"
"F","o","r","UKESM1-0-LL","Bias","MeanState","global","scalar","mm d-1","0.281352","40.0"
"F","o","r","UKESM1-0-LL","Bias Score","MeanState","global","score","1","0.692547","40.0"
"F","o","r","UKESM1-0-LL","RMSE","MeanState","global","scalar","mm d-1","1.15897","40.0"
"F","o","r","UKESM1-0-LL","RMSE Score","MeanState","global","score","1","0.604697","40.0"
"F","o","r","UKESM1-0-LL","Overall Score","MeanState","global","score","1","0.724358","40.0"
"F","o","r","NorESM2-LM","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.04289","40.0"
"F","o","r","NorESM2-LM","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","40.0"
"F","o","r","NorESM2-LM","Period Mean (original grids)","MeanState","global","scalar","mm d-1","2.40186","40.0"
"F","o","r","NorESM2-LM","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.2584","40.0"
"F","o","r","NorESM2-LM","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","1.12876","40.0"
"F","o","r","NorESM2-LM","Spatial Distribution Score","MeanState","global","score","1","0.950456","40.0"
"F","o","r","NorESM2-LM","Phase Shift","MeanState","global","scalar","months","1.42146","40.0"
"F","o","r","NorESM2-LM","Seasonal Cycle Score","MeanState","global","score","1","0.837535","40.0"
"F","o","r","NorESM2-LM","Bias","MeanState","global","scalar","mm d-1","0.211876","40.0"
"F","o","r","NorESM2-LM","Bias Score","MeanState","global","score","1","0.704563","40.0"
"F","o","r","NorESM2-LM","RMSE","MeanState","global","scalar","mm d-1","1.11762","40.0"
"F","o","r","NorESM2-LM","RMSE Score","MeanState","global","score","1","0.608906","40.0"
"F","o","r","NorESM2-LM","Overall Score","MeanState","global","score","1","0.742073","40.0"
"F","o","r","ACCESS-ESM1-5","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.04289","40.0"
"F","o","r","ACCESS-ESM1-5","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","40.0"
"F","o","r","ACCESS-ESM1-5","Period Mean (original grids)","MeanState","global","scalar","mm d-1","2.82432","40.0"
"F","o","r","ACCESS-ESM1-5","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.64939","40.0"
"F","o","r","ACCESS-ESM1-5","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","1.11972","40.0"
"F","o","r","ACCESS-ESM1-5","Spatial Distribution Score","MeanState","global","score","1","0.84047","40.0"
"F","o","r","ACCESS-ESM1-5","Phase Shift","MeanState","global","scalar","months","1.61815","40.0"
"F","o","r","ACCESS-ESM1-5","Seasonal Cycle Score","MeanState","global","score","1","0.804604","40.0"
"F","o","r","ACCESS-ESM1-5","Bias","MeanState","global","scalar","mm d-1","0.605912","40.0"
"F","o","r","ACCESS-ESM1-5","Bias Score","MeanState","global","score","1","0.597012","40.0"
"F","o","r","ACCESS-ESM1-5","RMSE","MeanState","global","scalar","mm d-1","1.51901","40.0"
"F","o","r","ACCESS-ESM1-5","RMSE Score","MeanState","global","score","1","0.532872","40.0"
"F","o","r","ACCESS-ESM1-5","Overall Score","MeanState","global","score","1","0.661566","40.0"
"F","o","r","CESM2","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.04289","40.0"
"F","o","r","CESM2","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","40.0"
"F","o","r","CESM2","Period Mean (original grids)","MeanState","global","scalar","mm d-1","2.51689","40.0"
"F","o","r","CESM2","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.37969","40.0"
"F","o","r","CESM2","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","1.11004","40.0"
"F","o","r","CESM2","Spatial Distribution Score","MeanState","global","score","1","0.911295","40.0"
"F","o","r","CESM2","Phase Shift","MeanState","global","scalar","months","1.40512","40.0"
"F","o","r","CESM2","Seasonal Cycle Score","MeanState","global","score","1","0.840594","40.0"
"F","o","r","CESM2","Bias","MeanState","global","scalar","mm d-1","0.33779","40.0"
"F","o","r","CESM2","Bias Score","MeanState","global","score","1","0.701548","40.0"
"F","o","r","CESM2","RMSE","MeanState","global","scalar","mm d-1","1.12032","40.0"
"F","o","r","CESM2","RMSE Score","MeanState","global","score","1","0.614804","40.0"
"F","o","r","CESM2","Overall Score","MeanState","global","score","1","0.736609","40.0"
"F","o","r","ENSEMBLE-CMIP6","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.04289","40.0"
"F","o","r","ENSEMBLE-CMIP6","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","40.0"
"F","o","r","ENSEMBLE-CMIP6","Period Mean (original grids)","MeanState","global","scalar","mm d-1","2.41994","40.0"
"F","o","r","ENSEMBLE-CMIP6","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.41043","40.0"
"F","o","r","ENSEMBLE-CMIP6","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","1.11539","40.0"
"F","o","r","ENSEMBLE-CMIP6","Spatial Distribution Score","MeanState","global","score","1","0.942656","40.0"
"F","o","r","ENSEMBLE-CMIP6","Phase Shift","MeanState","global","scalar","months","1.31276","40.0"
"F","o","r","ENSEMBLE-CMIP6","Seasonal Cycle Score","MeanState","global","score","1","0.849101","40.0"
"F","o","r","ENSEMBLE-CMIP6","Bias","MeanState","global","scalar","mm d-1","0.367101","40.0"
"F","o","r","ENSEMBLE-CMIP6","Bias Score","MeanState","global","score","1","0.701837","40.0"
"F","o","r","ENSEMBLE-CMIP6","RMSE","MeanState","global","scalar","mm d-1","0.983341","40.0"
"F","o","r","ENSEMBLE-CMIP6","RMSE Score","MeanState","global","score","1","0.674306","40.0"
"F","o","r","ENSEMBLE-CMIP6","Overall Score","MeanState","global","score","1","0.768441","40.0"
"F","o","r","ENSEMBLE-CMIP6","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.02015","30.0"
"F","o","r","ENSEMBLE-CMIP6","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","30.0"
"F","o","r","ENSEMBLE-CMIP6","Period Mean (original grids)","MeanState","global","scalar","mm d-1","2.43129","30.0"
"F","o","r","ENSEMBLE-CMIP6","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.44766","30.0"
"F","o","r","ENSEMBLE-CMIP6","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","2.36171","30.0"
"F","o","r","ENSEMBLE-CMIP6","Spatial Distribution Score","MeanState","global","score","1","0.964245","30.0"
"F","o","r","ENSEMBLE-CMIP6","Phase Shift","MeanState","global","scalar","months","1.22741","30.0"
"F","o","r","ENSEMBLE-CMIP6","Seasonal Cycle Score","MeanState","global","score","1","0.862892","30.0"
"F","o","r","ENSEMBLE-CMIP6","Bias","MeanState","global","scalar","mm d-1","0.427613","30.0"
"F","o","r","ENSEMBLE-CMIP6","Bias Score","MeanState","global","score","1","0.669008","30.0"
